# stan_version_major = 2
# stan_version_minor = 17
# stan_version_patch = 1
# model = nullml_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = checking.data.R
# init = checking.init.R
# random
#   seed = 782630709
# output
#   file = output.csv (Default)
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha_raw,tau_theta,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,mu_theta,alpha
# Adaptation terminated
# Step size = 0.105792
# Diagonal elements of inverse mass matrix:
# 1.56706e-05, 0.131556, 0.0275045, 0.0321792, 0.0283959, 0.0340268, 0.0358156, 0.0274527, 1.37206
-8028.43,0.967172,0.105792,4,31,0,8030.83,0.0256068,9.66174,-6.83994,-7.2956,-6.79927,-6.68101,-6.72519,-6.92113,-0.570001,1.29184
-8032.85,0.716495,0.105792,4,15,0,8036.29,0.0252576,8.60131,-6.63995,-7.36295,-6.81192,-6.76087,-6.70064,-7.05898,0.0588537,1.28734
-8032.82,0.998766,0.105792,4,15,0,8035.52,0.0260155,7.36678,-6.93979,-7.3829,-6.76166,-6.72586,-6.77277,-6.66651,-0.30492,1.29713
-8030.68,0.98071,0.105792,4,15,0,8036.45,0.0266773,9.06168,-6.8061,-7.38472,-6.91165,-6.69741,-6.8555,-6.78239,-0.218035,1.30574
-8032.18,0.998007,0.105792,4,15,0,8035.6,0.0259172,9.66915,-6.71236,-7.46832,-6.80048,-6.70182,-6.90074,-6.73427,0.224901,1.29586
-8033.06,0.987498,0.105792,5,47,0,8037.6,0.0275034,9.7956,-6.77394,-7.50341,-6.90107,-7.02873,-6.7944,-7.14571,-0.442424,1.31658
-8029.52,0.864749,0.105792,4,15,0,8035.95,0.028083,12.4382,-6.96754,-7.50639,-6.90198,-6.86749,-6.86047,-6.93597,0.218357,1.32423
-8037.05,0.748044,0.105792,4,15,0,8038.28,0.0289899,19.8883,-6.88027,-7.40249,-6.943,-7.0047,-6.87534,-7.19151,0.290875,1.33629
-8031.36,0.977892,0.105792,4,15,0,8038.99,0.0293943,11.8381,-6.99955,-7.63458,-6.97444,-6.80282,-7.01006,-7.12221,-0.591324,1.34171
-8033.07,0.787472,0.105792,4,15,0,8037.36,0.0283567,9.1599,-6.90708,-7.42983,-6.95737,-7.10877,-6.93313,-6.82516,-0.435841,1.32786
-8031.34,0.682024,0.105792,4,15,0,8038.15,0.0278813,9.10974,-6.98214,-7.4618,-6.84608,-6.86533,-6.91353,-6.82182,-0.742726,1.32156
-8028.82,0.998998,0.105792,4,31,0,8034.74,0.0285964,7.63723,-6.94889,-7.5111,-6.98906,-6.88251,-6.85501,-7.12594,-1.82904,1.33104
-8028.23,0.950039,0.105792,5,63,0,8031.37,0.0276472,5.14014,-6.86125,-7.41392,-6.95684,-6.94391,-6.89168,-6.98064,-0.880617,1.31847
-8031.05,0.986104,0.105792,5,31,0,8033.12,0.0263383,11.6559,-6.88477,-7.41742,-6.78113,-6.67935,-6.83082,-7.08003,-0.0977826,1.30133
-8032.9,0.80508,0.105792,6,79,0,8037.21,0.0271931,8.70102,-6.77793,-7.42109,-6.84669,-6.63936,-6.89009,-7.09582,1.00183,1.3125
-8031.99,0.953,0.105792,5,47,0,8038.29,0.0263887,6.0427,-6.85275,-7.25597,-6.74351,-6.80369,-6.79935,-6.84697,1.02975,1.30198
-8031.15,0.919455,0.105792,5,31,0,8036.1,0.0274101,8.34827,-6.86836,-7.41887,-6.8445,-6.92304,-6.84942,-7.13899,-2.36596,1.31535
-8027.95,1,0.105792,4,15,0,8031.77,0.0280315,7.01464,-6.92109,-7.47787,-6.97517,-6.79318,-6.96585,-7.01428,-1.46287,1.32355
-8028.37,0.961566,0.105792,4,15,0,8029.61,0.0283695,7.23472,-6.8809,-7.4916,-6.97499,-6.82521,-6.95869,-7.05905,-1.70754,1.32803
-8028.46,0.933312,0.105792,4,31,0,8032.14,0.0287419,7.06786,-7.02542,-7.4742,-7.02517,-6.95333,-6.93211,-6.97349,-1.18991,1.33298
-8032,0.6636,0.105792,4,31,0,8036.26,0.0300489,8.84301,-7.0402,-7.55664,-6.99473,-7.03423,-6.90545,-7.02874,-0.334669,1.35052
-8028.29,0.863091,0.105792,4,15,0,8035.37,0.0288502,9.17776,-6.917,-7.57121,-7.00953,-6.90248,-6.98489,-7.12965,-0.305189,1.33443
-8028.02,0.983742,0.105792,4,31,0,8031.4,0.0288663,7.82619,-6.94166,-7.48595,-7.01855,-6.92954,-7.02165,-7.13273,-0.747702,1.33464
-8027.94,0.99469,0.105792,5,47,0,8031.88,0.0281423,8.00497,-6.93712,-7.56362,-6.93255,-6.94256,-6.92995,-6.9851,0.395123,1.32501
-8031.3,0.972788,0.105792,4,15,0,8033.39,0.0281589,6.94205,-6.9695,-7.5336,-6.95548,-6.87134,-6.87794,-6.91684,1.74467,1.32523
-8032.76,0.961981,0.105792,4,15,0,8035.61,0.0275137,7.60816,-6.80853,-7.41502,-6.91925,-7.02982,-7.01812,-6.98326,1.32936,1.31671
-8030.62,0.859941,0.105792,5,47,0,8038.11,0.0249726,9.00817,-6.87464,-7.31921,-6.76454,-6.59891,-6.67144,-6.87691,-0.655316,1.28367
-8028.72,0.959988,0.105792,4,31,0,8033.89,0.0249164,6.53996,-6.76106,-7.26585,-6.72472,-6.52961,-6.75706,-6.88115,-0.799163,1.28295
-8028.82,0.879011,0.105792,4,15,0,8031.25,0.025325,6.44449,-6.73854,-7.28334,-6.77995,-6.86323,-6.72324,-6.77564,-0.768026,1.28821
-8030,0.993821,0.105792,4,31,0,8033.01,0.0244812,5.86294,-6.8433,-7.17155,-6.70304,-6.65963,-6.5933,-6.86701,-0.866792,1.27738
-8031.32,0.969958,0.105792,4,15,0,8034.75,0.0251564,5.07433,-6.74816,-7.12599,-6.81673,-6.61055,-6.69258,-6.87865,-0.63865,1.28604
-8031.12,0.983156,0.105792,4,15,0,8036.56,0.0246668,4.36632,-6.66927,-7.28952,-6.63215,-6.70083,-6.83932,-6.90716,-1.08308,1.27975
-8031.18,0.925975,0.105792,4,31,0,8035.29,0.0255731,6.44576,-6.71528,-7.2193,-6.779,-6.58674,-6.77361,-6.70716,-0.13879,1.29141
-8032.24,0.951509,0.105792,4,15,0,8034.27,0.0246055,6.73384,-6.74088,-7.21208,-6.82739,-6.56861,-6.70623,-6.73758,-0.337186,1.27897
-8031.69,0.96722,0.105792,4,15,0,8036,0.0251931,6.08139,-6.69985,-7.31527,-6.66832,-6.89833,-6.81083,-6.82339,-0.0525907,1.28651
-8030.08,1,0.105792,5,47,0,8037.33,0.024729,4.36022,-6.75822,-7.12876,-6.70491,-6.68042,-6.71122,-6.70067,-1.02285,1.28055
-8030.58,0.993446,0.105792,4,15,0,8034.71,0.024561,5.52253,-6.74863,-7.291,-6.72017,-6.57384,-6.53865,-6.95151,-1.88061,1.2784
-8029.55,0.84757,0.105792,4,15,0,8034.68,0.0253155,7.32218,-6.74424,-7.27654,-6.7982,-6.78605,-6.85528,-6.77616,-1.67081,1.28808
-8030.45,0.974078,0.105792,5,63,0,8038.43,0.0307246,7.74975,-7.1649,-7.59408,-7.10353,-7.13705,-7.21112,-7.07183,-0.550267,1.35968
-8028.93,0.915288,0.105792,4,31,0,8034.88,0.0303175,7.19081,-7.00302,-7.62966,-7.12089,-6.97423,-7.11265,-7.20722,-1.07709,1.35415
-8029.1,0.949293,0.105792,4,15,0,8032.29,0.0302319,4.94468,-7.08031,-7.70853,-7.08244,-6.99247,-7.17499,-7.17085,-0.68707,1.35299
-8028.37,0.988517,0.105792,5,63,0,8030.69,0.0289586,7.84306,-7.03663,-7.48507,-6.97753,-6.91937,-6.95225,-7.12573,-1.46651,1.33587
-8033.31,0.932388,0.105792,4,15,0,8035.12,0.0288584,9.99366,-7.1451,-7.58567,-6.97466,-6.7935,-6.95728,-7.08515,-1.98777,1.33454
-8031.13,0.989805,0.105792,5,31,0,8037.53,0.0292846,15.4104,-7.00008,-7.55344,-6.99794,-7.04051,-6.99537,-7.07274,-1.56469,1.34024
-8031.97,0.954645,0.105792,4,31,0,8036.99,0.0291584,14.9794,-7.01759,-7.63735,-7.03994,-7.07502,-6.9252,-7.09806,-1.43754,1.33855
-8030.72,0.924521,0.105792,4,31,0,8036.15,0.0287261,10.2918,-7.11438,-7.52919,-7.00554,-7.03644,-6.93888,-7.07949,-0.0764615,1.33277
-8033.03,0.988455,0.105792,4,15,0,8038.46,0.0299543,13.6653,-7.14704,-7.62032,-7.10622,-6.87938,-7.00992,-7.26898,-0.195846,1.34924
-8035.72,0.995136,0.105792,4,15,0,8038.95,0.0303022,6.88167,-7.03718,-7.7378,-7.08088,-7.32181,-7.15063,-7.01572,0.774163,1.35394
-8032.64,0.997117,0.105792,4,15,0,8037.73,0.030472,7.42959,-7.12291,-7.63455,-7.10929,-7.22625,-7.17247,-7.08827,1.2858,1.35625
-8036.61,0.720319,0.105792,6,63,0,8041.31,0.031421,9.68469,-7.18806,-7.95377,-7.2415,-7.0396,-7.19209,-7.42233,-0.356983,1.36918
-8037.23,0.898351,0.105792,4,15,0,8043.01,0.033706,10.2553,-7.3033,-7.74484,-7.29932,-7.23952,-7.29056,-7.12333,-1.16819,1.40082
-8029.58,0.982182,0.105792,5,63,0,8041.07,0.0310121,6.70255,-7.15024,-7.61374,-7.11323,-7.16755,-7.11356,-7.23709,-1.38169,1.36359
-8028.76,0.997182,0.105792,4,15,0,8030.38,0.0304303,5.69701,-7.06137,-7.75904,-7.12522,-7.03491,-7.12259,-7.19961,-1.01237,1.35568
-8029.79,0.965178,0.105792,4,15,0,8030.88,0.0309802,7.41985,-7.20942,-7.66337,-7.10942,-7.03344,-7.04163,-7.18201,-1.11781,1.36315
-8032.92,0.96417,0.105792,4,31,0,8036.1,0.028749,4.77896,-6.90162,-7.70478,-7.02595,-6.99223,-6.88337,-7.23854,-1.05807,1.33308
-8031.8,0.952915,0.105792,4,15,0,8037.9,0.0305254,5.01475,-7.18462,-7.56578,-7.06531,-6.89075,-7.08168,-7.11416,-1.49624,1.35697
-8033.5,0.996805,0.105792,4,15,0,8034.64,0.0293242,4.5902,-6.82555,-7.6209,-6.99642,-7.09185,-6.90935,-7.09736,-1.62781,1.34077
-8032.67,0.999075,0.105792,4,15,0,8038.8,0.0276732,4.50913,-6.96365,-7.64127,-6.9197,-6.72906,-6.90631,-7.17345,-1.39937,1.31881
-8034.12,0.993764,0.105792,4,15,0,8039.43,0.0293682,4.07707,-6.82938,-7.51583,-7.01668,-7.0377,-7.00369,-7.24191,-1.54773,1.34136
-8031.16,0.942573,0.105792,5,47,0,8036.94,0.0279383,4.17545,-6.89344,-7.54163,-6.96552,-6.7955,-6.97198,-6.84946,-2.93699,1.32231
-8031.09,0.807991,0.105792,4,15,0,8036.18,0.0270964,4.46322,-6.88763,-7.6608,-6.86447,-6.83961,-6.87938,-6.93393,-1.75909,1.31123
-8030.97,0.998409,0.105792,5,31,0,8036.67,0.027175,2.80589,-6.82333,-7.35992,-6.8892,-6.85971,-6.78414,-6.92296,-2.30813,1.31226
-8029.93,1,0.105792,4,15,0,8032.54,0.0269769,3.12732,-6.86548,-7.35482,-6.83298,-6.89141,-6.88123,-6.99573,-2.06687,1.30966
-8032.75,0.755049,0.105792,4,15,0,8036.74,0.0274941,2.73598,-6.787,-7.43524,-6.87983,-6.76507,-6.75703,-6.97451,-2.44854,1.31645
-8034.5,0.983853,0.105792,4,15,0,8038.36,0.0263507,2.66507,-6.80239,-7.50001,-6.91783,-6.76004,-6.74513,-6.90178,-2.23608,1.30149
-8030.81,0.998825,0.105792,4,15,0,8038.63,0.0265109,4.40671,-6.88519,-7.37415,-6.7616,-6.60932,-6.86411,-6.89628,-1.74315,1.30357
-8031.38,0.986305,0.105792,5,31,0,8036.58,0.0263875,6.51352,-6.73769,-7.39382,-6.81993,-6.87596,-6.64765,-6.89204,0.895084,1.30197
-8032.36,0.999479,0.105792,4,15,0,8036.15,0.0250226,9.32776,-6.82598,-7.31864,-6.74486,-6.53629,-6.72896,-6.91743,1.50552,1.28432
-8033.93,0.946619,0.105792,4,31,0,8040.24,0.0272347,4.76482,-6.78383,-7.37674,-6.91864,-7.08611,-6.88467,-6.8285,-0.550092,1.31304
-8028.89,0.999091,0.105792,4,31,0,8037.19,0.0270366,8.15502,-6.8854,-7.42746,-6.81408,-6.89528,-6.95899,-6.98962,0.240695,1.31044
-8028.93,0.969157,0.105792,5,47,0,8031.78,0.0237915,6.96018,-6.65444,-7.28258,-6.62118,-6.58596,-6.67412,-6.87048,-1.15274,1.2686
-8031.42,0.696448,0.105792,4,31,0,8035.61,0.0233181,4.56715,-6.62515,-7.19358,-6.69139,-6.58966,-6.68633,-6.92372,-1.59206,1.26261
-8031.64,0.894445,0.105792,4,15,0,8035.09,0.0236408,4.73173,-6.64019,-7.2192,-6.64253,-6.57995,-6.66835,-7.0229,-1.95119,1.26669
-8030.01,0.969363,0.105792,4,15,0,8035.18,0.0245732,6.04252,-6.68717,-7.14826,-6.74868,-6.76253,-6.72069,-6.84766,-2.25732,1.27856
-8030.97,0.998622,0.105792,5,47,0,8033.64,0.0232502,5.8619,-6.67496,-7.27415,-6.62327,-6.42236,-6.54525,-6.80061,-0.561375,1.26175
-8029.9,0.98809,0.105792,4,15,0,8034.22,0.0231043,6.7754,-6.5744,-7.24016,-6.58193,-6.49797,-6.49728,-6.69235,-0.811167,1.25991
-8028.97,0.974273,0.105792,4,15,0,8032.1,0.0222613,7.15048,-6.59665,-7.06064,-6.56428,-6.54862,-6.56515,-6.70705,-1.26883,1.24934
-8029.87,0.964794,0.105792,4,15,0,8031.44,0.022114,6.78415,-6.58281,-7.12956,-6.52111,-6.60867,-6.48177,-6.66151,-1.4631,1.2475
-8029.53,0.99732,0.105792,4,15,0,8031.3,0.0222943,6.84276,-6.64492,-7.12213,-6.52776,-6.52592,-6.5229,-6.63133,-1.06355,1.24975
-8031.56,0.959614,0.105792,4,31,0,8034.14,0.0229716,6.77018,-6.57384,-7.08841,-6.6077,-6.70596,-6.73288,-6.6507,-1.63529,1.25824
-8030.87,0.944299,0.105792,4,15,0,8036.29,0.0230467,4.78236,-6.7157,-7.2318,-6.59005,-6.49146,-6.62826,-6.62791,-1.08507,1.25919
-8034.57,0.885055,0.105792,4,15,0,8037.65,0.0228107,6.31283,-6.54305,-7.1105,-6.63159,-6.81046,-6.60515,-6.56207,-1.35393,1.25622
-8029.66,0.963209,0.105792,4,15,0,8036.57,0.0228642,5.81183,-6.70182,-7.10994,-6.62636,-6.53029,-6.57639,-6.78379,-1.59452,1.25689
-8030.67,0.824378,0.105792,4,31,0,8040.28,0.0234397,6.78236,-6.71802,-7.09413,-6.67314,-6.56576,-6.62058,-6.87749,-1.83047,1.26415
-8030.34,0.994619,0.105792,5,63,0,8035.77,0.0259894,8.65342,-6.7538,-7.31429,-6.749,-6.89063,-6.7535,-6.76113,-0.139969,1.29679
-8030.45,0.999514,0.105792,5,55,0,8032.82,0.0271205,10.7207,-6.93717,-7.46836,-6.89807,-6.71236,-6.90776,-7.07357,0.572866,1.31154
-8030.63,0.971288,0.105792,5,47,0,8033.84,0.0258454,4.06404,-6.86343,-7.3312,-6.81641,-6.61838,-6.81029,-6.87033,-3.24648,1.29493
-8032.84,0.869286,0.105792,4,15,0,8034.32,0.0265715,4.36107,-6.8739,-7.42079,-6.75166,-6.62022,-6.78462,-6.93504,-3.28355,1.30436
-8030.85,0.958812,0.105792,5,47,0,8035.83,0.024351,6.30472,-6.69889,-7.21312,-6.76089,-6.83761,-6.72392,-6.82956,-0.396026,1.27572
-8028.82,0.995749,0.105792,5,47,0,8033.27,0.0256496,5.83019,-6.7184,-7.32397,-6.77022,-6.79684,-6.80919,-6.77278,0.036829,1.29239
-8028.96,0.970133,0.105792,4,31,0,8033.1,0.0262613,8.85449,-6.74545,-7.37774,-6.81412,-6.75528,-6.89015,-6.81233,-1.14827,1.30032
-8028.98,0.850153,0.105792,5,31,0,8033.98,0.025947,7.75605,-6.7388,-7.30535,-6.77852,-6.64186,-6.67783,-6.89054,0.094481,1.29624
-8030.81,0.999532,0.105792,4,15,0,8031.81,0.0239519,10.7479,-6.7208,-7.26188,-6.66965,-6.63428,-6.82043,-6.76476,0.301338,1.27064
-8030.43,0.980357,0.105792,5,31,0,8033.62,0.025513,10.3998,-6.73771,-7.2553,-6.81292,-6.72943,-6.70756,-6.94914,1.20393,1.29063
-8029.65,0.844965,0.105792,5,47,0,8035.32,0.0241801,8.39461,-6.61183,-7.28365,-6.69169,-6.70039,-6.75877,-6.84625,0.0594955,1.27354
-8030.2,0.987662,0.105792,4,31,0,8032.55,0.025723,7.4896,-6.86108,-7.17094,-6.76553,-6.66316,-6.70524,-6.95505,-0.435915,1.29334
-8032.73,0.994976,0.105792,4,15,0,8034.41,0.0247624,8.26637,-6.63215,-7.42422,-6.71477,-6.69515,-6.70076,-6.91922,1.41856,1.28098
-8032.27,0.784192,0.105792,4,15,0,8037.72,0.0255413,8.4519,-6.82433,-7.48681,-6.79934,-6.68777,-6.625,-6.83863,1.07129,1.29099
-8032.83,0.998306,0.105792,4,31,0,8036.75,0.0257981,7.91883,-6.83889,-7.50604,-6.80779,-6.69197,-6.59752,-6.83727,0.932652,1.29431
-8035.33,0.883342,0.105792,4,15,0,8041.08,0.0267362,6.7575,-6.80279,-7.3432,-6.8496,-6.71319,-6.58142,-6.94552,1.8415,1.30651
-8030.12,1,0.105792,4,15,0,8038.25,0.0266285,9.11779,-6.78692,-7.36494,-6.8818,-6.80428,-6.99694,-6.86174,-1.21338,1.30511
-8028.43,0.976827,0.105792,4,31,0,8032.28,0.0272982,9.64559,-6.90217,-7.47213,-6.85316,-6.82486,-6.83391,-7.07116,-1.04864,1.31388
-8029.23,0.972243,0.105792,4,31,0,8031.15,0.0278152,8.30329,-6.96351,-7.51721,-6.90403,-6.8102,-6.74967,-7.02559,-1.16546,1.32069
-8029.32,0.954766,0.105792,4,31,0,8033.52,0.0273864,5.64469,-6.9583,-7.37678,-6.92131,-6.855,-6.90149,-7.04898,0.396874,1.31504
-8029.03,0.977295,0.105792,4,31,0,8031.33,0.0270594,5.31972,-6.91077,-7.36537,-6.84195,-6.82325,-6.97332,-7.0411,-0.149327,1.31074
-8029.74,0.983856,0.105792,4,31,0,8033.43,0.0269867,7.25871,-6.91963,-7.4384,-6.88618,-6.64685,-6.87846,-6.85611,-0.241317,1.30979
-8028.12,0.971744,0.105792,4,31,0,8032.02,0.027054,5.92734,-6.89802,-7.39691,-6.87002,-6.82805,-6.93622,-6.97018,0.380716,1.31067
-8029.02,0.88949,0.105792,5,47,0,8032.81,0.0277152,5.45524,-6.87892,-7.516,-6.9773,-6.90787,-6.78533,-7.03883,-0.963311,1.31937
-8032.21,0.981358,0.105792,6,63,0,8034.8,0.0234082,7.28569,-6.71668,-7.13156,-6.59675,-6.55081,-6.71753,-6.9323,0.7395,1.26375
-8034.7,0.905015,0.105792,4,15,0,8039.71,0.0248623,8.22818,-6.73857,-7.21877,-6.80628,-6.86487,-6.67677,-6.65043,0.9319,1.28226
-8031.92,0.998114,0.105792,4,15,0,8037.26,0.0256186,7.7974,-6.65689,-7.24821,-6.76745,-6.81484,-6.73323,-6.72536,0.745884,1.29199
-8030.37,0.929475,0.105792,4,31,0,8035.59,0.0245246,5.8003,-6.77354,-7.29422,-6.75175,-6.51439,-6.64558,-6.89638,-1.56187,1.27794
-8031.07,0.995922,0.105792,5,47,0,8036.76,0.02592,10.013,-6.87438,-7.31814,-6.80891,-6.74049,-6.62901,-7.05595,-0.572105,1.29589
-8034.05,0.975424,0.105792,5,63,0,8039.39,0.0218513,7.56636,-6.62438,-6.98482,-6.52991,-6.39891,-6.64162,-6.48622,-0.114309,1.24423
-8031.92,0.720699,0.105792,5,63,0,8042.93,0.0274683,6.43206,-7.01705,-7.46311,-6.95912,-6.80627,-7.06067,-6.86747,-0.483739,1.31611
-8031.93,0.995137,0.105792,4,31,0,8039.32,0.0279346,10.5486,-6.86768,-7.56895,-6.97819,-6.94298,-7.00764,-7.10047,-2.09278,1.32226
-8035.13,0.955571,0.105792,4,31,0,8040.4,0.0284777,15.233,-7.07389,-7.56707,-6.90245,-7.04096,-7.05594,-7.13479,-1.63959,1.32947
-8036.22,0.935753,0.105792,4,15,0,8040.18,0.0292737,15.3358,-6.89437,-7.35034,-7.04305,-6.93936,-7.09314,-7.13883,-0.852058,1.34009
-8032.82,1,0.105792,4,15,0,8038.28,0.028136,10.6609,-7.03411,-7.68515,-6.92336,-6.98632,-6.84916,-7.09213,0.435406,1.32493
-8035.06,0.600119,0.105792,4,31,0,8043.48,0.0287729,8.30435,-6.94387,-7.40621,-7.08756,-7.13135,-7.02025,-7.04761,-2.15413,1.3334
-8031.29,0.933728,0.105792,4,15,0,8037.86,0.029455,8.56627,-7.06255,-7.71605,-6.95334,-6.98052,-6.90814,-7.08977,-1.1097,1.34252
-8034.04,0.970557,0.105792,4,15,0,8038.18,0.0294097,8.17416,-6.98538,-7.45901,-7.12502,-7.07426,-7.0437,-7.00372,1.30059,1.34191
-8030.21,1,0.105792,5,31,0,8037.14,0.0313055,8.65349,-7.1441,-7.65475,-7.15416,-7.10129,-7.20903,-7.26245,-1.89353,1.3676
-8028.91,0.999865,0.105792,5,47,0,8031.39,0.0272651,5.3442,-6.8806,-7.3827,-6.88953,-6.8185,-6.967,-6.99323,0.390235,1.31344
-8029.82,0.809417,0.105792,4,15,0,8031.92,0.027832,5.52024,-6.87254,-7.3638,-6.87517,-6.83946,-6.95852,-6.99968,0.353847,1.32091
-8030.25,0.999454,0.105792,4,31,0,8032.82,0.0265178,7.2937,-6.98326,-7.42215,-6.87416,-6.76025,-6.7388,-6.89425,-0.127809,1.30366
-8033.26,0.748309,0.105792,5,47,0,8035.83,0.0274181,6.86674,-6.8652,-7.55135,-6.95589,-6.94084,-7.11546,-7.11945,-0.278643,1.31545
-8033.5,0.99512,0.105792,4,15,0,8038.32,0.0290432,5.38509,-7.0311,-7.49228,-6.97751,-6.78206,-6.84295,-6.86706,-1.4856,1.337
-8028.25,0.991284,0.105792,4,15,0,8035.04,0.0274129,4.47502,-6.85988,-7.38629,-6.85716,-6.88649,-6.87435,-6.92255,-0.925001,1.31538
-8031.26,0.762394,0.105792,4,31,0,8034.18,0.0274956,5.48972,-6.78055,-7.39294,-6.91094,-6.82179,-6.83025,-6.78014,-0.989894,1.31647
-8032.6,0.969204,0.105792,5,31,0,8035.96,0.0278648,7.91938,-6.93329,-7.41334,-7.03786,-6.85272,-6.92244,-7.1045,-2.29516,1.32134
-8031.59,0.997508,0.105792,4,31,0,8036.77,0.0278658,10.3391,-6.9467,-7.61045,-6.93056,-7.0418,-6.93357,-6.88646,0.188465,1.32136
-8030.52,0.972308,0.105792,5,63,0,8035.19,0.0249725,7.09187,-6.84226,-7.26277,-6.74446,-6.58954,-6.80553,-6.99218,-0.665545,1.28367
-8033.65,0.945699,0.105792,5,63,0,8037.49,0.0268845,5.48345,-6.81316,-7.50207,-6.91532,-6.89867,-6.77244,-6.97079,1.58826,1.30845
-8028.34,0.970155,0.105792,4,15,0,8035.4,0.0279687,6.86825,-6.95661,-7.51289,-6.86583,-6.91619,-6.86371,-7.02546,-0.12412,1.32272
-8033.67,0.984368,0.105792,4,15,0,8035.34,0.0288442,6.83199,-6.90376,-7.45055,-7.05302,-6.93844,-7.12625,-7.29346,-0.162363,1.33435
-8034.86,0.998927,0.105792,4,15,0,8038.35,0.0297527,7.20189,-6.8614,-7.54738,-7.04636,-6.94277,-7.22613,-7.26472,-0.186151,1.34652
-8029.76,0.997934,0.105792,3,15,0,8038.68,0.0307382,10.9273,-7.12973,-7.67601,-7.09544,-7.0992,-7.1597,-7.09761,0.238243,1.35986
-8030.19,0.726379,0.105792,5,63,0,8038.33,0.0270161,5.23549,-6.84264,-7.43235,-6.75931,-6.81346,-6.87531,-7.04568,-1.21364,1.31018
-8029.64,0.933785,0.105792,4,15,0,8034.56,0.0260079,6.62992,-6.86698,-7.32718,-6.85746,-6.78011,-6.77166,-7.04089,-1.73725,1.29703
-8028.64,0.881046,0.105792,5,47,0,8032.73,0.0285179,5.5171,-7.02763,-7.51654,-7.01311,-6.8233,-7.01802,-7.07562,-1.04445,1.33
-8029.17,0.880261,0.105792,4,31,0,8032.95,0.0279035,4.95909,-6.98531,-7.49459,-6.95825,-6.94209,-7.03341,-7.10027,-1.50175,1.32185
-8031.73,0.995667,0.105792,6,63,0,8034.05,0.0311544,7.30604,-7.18871,-7.67325,-7.22391,-7.21112,-7.18092,-7.28416,0.0755982,1.36553
-8031.94,0.873951,0.105792,5,31,0,8036.09,0.0316648,8.46488,-7.20942,-7.88826,-7.1332,-7.10254,-7.23102,-7.31962,-1.08085,1.37252
-8038.49,0.929163,0.105792,4,31,0,8045,0.034265,4.05887,-7.47555,-7.94238,-7.31299,-7.46611,-7.41949,-7.33691,-0.923692,1.40868
-8036.05,0.698224,0.105792,4,15,0,8041.97,0.0347435,4.40497,-7.45715,-7.93077,-7.36081,-7.43889,-7.44861,-7.415,-0.79366,1.41543
-8032.1,0.761526,0.105792,6,63,0,8042.88,0.0297996,6.47958,-7.06495,-7.6781,-6.9496,-6.93269,-7.14181,-7.14022,0.160727,1.34716
-8033.53,0.860405,0.105792,5,47,0,8042.64,0.0260761,7.20282,-6.84641,-7.37158,-6.657,-6.80821,-6.69939,-6.92445,-1.41365,1.29792
-8031.71,1,0.105792,4,15,0,8034.62,0.0264793,6.43491,-6.74074,-7.26214,-6.92489,-6.7085,-6.83329,-7.00059,-0.356117,1.30316
-8034.11,0.738101,0.105792,4,15,0,8038.5,0.0255066,7.45426,-6.87188,-7.31526,-6.72907,-6.65867,-6.97097,-7.10602,-0.799676,1.29055
-8032.55,0.997541,0.105792,4,31,0,8040.96,0.0258664,7.15807,-6.8525,-7.27238,-6.74948,-6.68416,-6.97998,-7.09498,-0.553638,1.2952
-8031.59,0.9652,0.105792,4,15,0,8038.63,0.0258935,8.48135,-6.73202,-7.41473,-6.82181,-6.90976,-6.62492,-6.81708,-1.05942,1.29555
-8031.15,1,0.105792,4,15,0,8032.57,0.025353,6.71018,-6.76495,-7.20833,-6.75484,-6.54488,-6.88449,-6.94124,0.0820454,1.28857
-8032.03,0.890392,0.105792,4,31,0,8037.41,0.0248959,4.1362,-6.67508,-7.35728,-6.66001,-6.81127,-6.57957,-6.74453,-1.89291,1.28269
-8030.34,0.999976,0.105792,4,31,0,8032.94,0.0253942,7.47429,-6.8214,-7.21521,-6.76144,-6.57978,-6.85084,-6.95656,-1.31326,1.2891
-8029.69,0.883737,0.105792,4,31,0,8035.98,0.0256655,4.49203,-6.84492,-7.17302,-6.80708,-6.75302,-6.80527,-6.89971,-1.73328,1.2926
-8032.92,0.951015,0.105792,4,31,0,8039.58,0.0241739,8.55091,-6.69201,-7.34895,-6.71087,-6.55985,-6.5062,-6.9779,-0.945459,1.27346
-8030.4,0.953084,0.105792,4,15,0,8036.5,0.0261931,8.93367,-6.82364,-7.22387,-6.76206,-6.75817,-6.68726,-6.9792,-1.26908,1.29944
